ASSERTION	AAICAAMBAAAAAAAAAFlA
RUN	parabank.EscalabilidadEnTransaccTest	escalabilidadentransacctest	1745973029508	 	3.3.1
USER	Probar escalabilidad en transacciones	956	END	1745973037463	1745973037812
REQUEST	955		EscalabilidadEnTransacc	1745973037463	1745973037812	OK	 
USER	Probar escalabilidad en transacciones	955	END	1745973037463	1745973037813
USER	Probar escalabilidad en transacciones	1008	START	1745973037820	1745973037820
REQUEST	958		EscalabilidadEnTransacc	1745973037490	1745973037822	OK	 
USER	Probar escalabilidad en transacciones	958	END	1745973037490	1745973037823
USER	Probar escalabilidad en transacciones	1010	START	1745973037823	1745973037823
USER	Probar escalabilidad en transacciones	1009	START	1745973037823	1745973037823
USER	Probar escalabilidad en transacciones	1011	START	1745973037835	1745973037835
REQUEST	957		EscalabilidadEnTransacc	1745973037474	1745973037838	OK	 
REQUEST	960		EscalabilidadEnTransacc	1745973037493	1745973037838	OK	 
REQUEST	959		EscalabilidadEnTransacc	1745973037490	1745973037838	OK	 
USER	Probar escalabilidad en transacciones	957	END	1745973037474	1745973037838
USER	Probar escalabilidad en transacciones	960	END	1745973037493	1745973037838
USER	Probar escalabilidad en transacciones	959	END	1745973037490	1745973037839
REQUEST	947		EscalabilidadEnTransacc	1745973037405	1745973037849	OK	 
USER	Probar escalabilidad en transacciones	947	END	1745973037405	1745973037850
USER	Probar escalabilidad en transacciones	1013	START	1745973037853	1745973037853
USER	Probar escalabilidad en transacciones	1012	START	1745973037853	1745973037853
USER	Probar escalabilidad en transacciones	1014	START	1745973037853	1745973037853
REQUEST	961		EscalabilidadEnTransacc	1745973037506	1745973037857	OK	 
USER	Probar escalabilidad en transacciones	961	END	1745973037506	1745973037857
REQUEST	962		EscalabilidadEnTransacc	1745973037506	1745973037859	OK	 
USER	Probar escalabilidad en transacciones	962	END	1745973037506	1745973037860
USER	Probar escalabilidad en transacciones	1015	START	1745973037869	1745973037869
USER	Probar escalabilidad en transacciones	1016	START	1745973037869	1745973037869
USER	Probar escalabilidad en transacciones	1017	START	1745973037873	1745973037873
REQUEST	963		EscalabilidadEnTransacc	1745973037522	1745973037874	OK	 
USER	Probar escalabilidad en transacciones	963	END	1745973037522	1745973037875
REQUEST	966		EscalabilidadEnTransacc	1745973037538	1745973037877	OK	 
USER	Probar escalabilidad en transacciones	966	END	1745973037537	1745973037877
REQUEST	965		EscalabilidadEnTransacc	1745973037523	1745973037878	OK	 
USER	Probar escalabilidad en transacciones	965	END	1745973037523	1745973037878
REQUEST	964		EscalabilidadEnTransacc	1745973037523	1745973037884	OK	 
USER	Probar escalabilidad en transacciones	964	END	1745973037523	1745973037885
USER	Probar escalabilidad en transacciones	1018	START	1745973037891	1745973037891
USER	Probar escalabilidad en transacciones	1019	START	1745973037891	1745973037891
USER	Probar escalabilidad en transacciones	1020	START	1745973037893	1745973037893
USER	Probar escalabilidad en transacciones	1022	START	1745973037907	1745973037907
USER	Probar escalabilidad en transacciones	1021	START	1745973037907	1745973037907
REQUEST	969		EscalabilidadEnTransacc	1745973037553	1745973037916	OK	 
USER	Probar escalabilidad en transacciones	969	END	1745973037553	1745973037917
USER	Probar escalabilidad en transacciones	1024	START	1745973037923	1745973037923
USER	Probar escalabilidad en transacciones	1023	START	1745973037923	1745973037923
USER	Probar escalabilidad en transacciones	1025	START	1745973037923	1745973037923
REQUEST	968		EscalabilidadEnTransacc	1745973037553	1745973037926	OK	 
REQUEST	971		EscalabilidadEnTransacc	1745973037569	1745973037926	OK	 
REQUEST	967		EscalabilidadEnTransacc	1745973037553	1745973037926	OK	 
USER	Probar escalabilidad en transacciones	968	END	1745973037553	1745973037926
USER	Probar escalabilidad en transacciones	971	END	1745973037569	1745973037926
USER	Probar escalabilidad en transacciones	967	END	1745973037553	1745973037927
USER	Probar escalabilidad en transacciones	1026	START	1745973037939	1745973037939
REQUEST	970		EscalabilidadEnTransacc	1745973037569	1745973037940	OK	 
REQUEST	973		EscalabilidadEnTransacc	1745973037585	1745973037940	OK	 
USER	Probar escalabilidad en transacciones	970	END	1745973037569	1745973037941
USER	Probar escalabilidad en transacciones	973	END	1745973037585	1745973037941
USER	Probar escalabilidad en transacciones	1028	START	1745973037943	1745973037943
USER	Probar escalabilidad en transacciones	1027	START	1745973037943	1745973037943
USER	Probar escalabilidad en transacciones	1029	START	1745973037955	1745973037955
REQUEST	975		EscalabilidadEnTransacc	1745973037601	1745973037959	OK	 
REQUEST	976		EscalabilidadEnTransacc	1745973037603	1745973037959	OK	 
USER	Probar escalabilidad en transacciones	975	END	1745973037601	1745973037959
USER	Probar escalabilidad en transacciones	976	END	1745973037603	1745973037960
REQUEST	974		EscalabilidadEnTransacc	1745973037585	1745973037960	OK	 
USER	Probar escalabilidad en transacciones	974	END	1745973037585	1745973037961
REQUEST	977		EscalabilidadEnTransacc	1745973037603	1745973037962	OK	 
USER	Probar escalabilidad en transacciones	977	END	1745973037603	1745973037963
USER	Probar escalabilidad en transacciones	1031	START	1745973037971	1745973037971
USER	Probar escalabilidad en transacciones	1030	START	1745973037971	1745973037971
USER	Probar escalabilidad en transacciones	1032	START	1745973037973	1745973037973
REQUEST	980		EscalabilidadEnTransacc	1745973037625	1745973037984	OK	 
USER	Probar escalabilidad en transacciones	980	END	1745973037625	1745973037985
USER	Probar escalabilidad en transacciones	1034	START	1745973037986	1745973037986
USER	Probar escalabilidad en transacciones	1033	START	1745973037986	1745973037986
USER	Probar escalabilidad en transacciones	1035	START	1745973038001	1745973038001
USER	Probar escalabilidad en transacciones	1036	START	1745973038003	1745973038003
USER	Probar escalabilidad en transacciones	1037	START	1745973038003	1745973038003
REQUEST	979		EscalabilidadEnTransacc	1745973037625	1745973038004	OK	 
REQUEST	978		EscalabilidadEnTransacc	1745973037625	1745973038004	OK	 
USER	Probar escalabilidad en transacciones	979	END	1745973037625	1745973038005
USER	Probar escalabilidad en transacciones	978	END	1745973037625	1745973038005
REQUEST	981		EscalabilidadEnTransacc	1745973037640	1745973038013	OK	 
REQUEST	983		EscalabilidadEnTransacc	1745973037643	1745973038013	OK	 
REQUEST	986		EscalabilidadEnTransacc	1745973037663	1745973038013	OK	 
USER	Probar escalabilidad en transacciones	983	END	1745973037643	1745973038014
USER	Probar escalabilidad en transacciones	981	END	1745973037640	1745973038014
USER	Probar escalabilidad en transacciones	986	END	1745973037663	1745973038014
REQUEST	987		EscalabilidadEnTransacc	1745973037677	1745973038014	OK	 
USER	Probar escalabilidad en transacciones	987	END	1745973037676	1745973038015
USER	Probar escalabilidad en transacciones	1038	START	1745973038017	1745973038017
USER	Probar escalabilidad en transacciones	1039	START	1745973038032	1745973038032
USER	Probar escalabilidad en transacciones	1040	START	1745973038032	1745973038032
USER	Probar escalabilidad en transacciones	1041	START	1745973038033	1745973038033
USER	Probar escalabilidad en transacciones	1043	START	1745973038049	1745973038049
USER	Probar escalabilidad en transacciones	1042	START	1745973038049	1745973038049
USER	Probar escalabilidad en transacciones	1044	START	1745973038053	1745973038053
REQUEST	989		EscalabilidadEnTransacc	1745973037693	1745973038059	OK	 
USER	Probar escalabilidad en transacciones	989	END	1745973037692	1745973038060
USER	Probar escalabilidad en transacciones	1046	START	1745973038064	1745973038064
USER	Probar escalabilidad en transacciones	1045	START	1745973038064	1745973038064
REQUEST	991		EscalabilidadEnTransacc	1745973037708	1745973038069	OK	 
REQUEST	993		EscalabilidadEnTransacc	1745973037713	1745973038070	OK	 
REQUEST	988		EscalabilidadEnTransacc	1745973037693	1745973038070	OK	 
REQUEST	995		EscalabilidadEnTransacc	1745973037724	1745973038070	OK	 
USER	Probar escalabilidad en transacciones	991	END	1745973037708	1745973038070
USER	Probar escalabilidad en transacciones	988	END	1745973037692	1745973038070
USER	Probar escalabilidad en transacciones	993	END	1745973037713	1745973038070
USER	Probar escalabilidad en transacciones	995	END	1745973037724	1745973038070
USER	Probar escalabilidad en transacciones	1047	START	1745973038079	1745973038079
USER	Probar escalabilidad en transacciones	1048	START	1745973038083	1745973038083
USER	Probar escalabilidad en transacciones	1049	START	1745973038083	1745973038083
REQUEST	996		EscalabilidadEnTransacc	1745973037740	1745973038085	OK	 
USER	Probar escalabilidad en transacciones	996	END	1745973037740	1745973038086
REQUEST	997		EscalabilidadEnTransacc	1745973037743	1745973038088	OK	 
USER	Probar escalabilidad en transacciones	997	END	1745973037743	1745973038089
REQUEST	998		EscalabilidadEnTransacc	1745973037743	1745973038092	OK	 
USER	Probar escalabilidad en transacciones	998	END	1745973037743	1745973038092
REQUEST	982		EscalabilidadEnTransacc	1745973037643	1745973038093	OK	 
USER	Probar escalabilidad en transacciones	982	END	1745973037643	1745973038093
USER	Probar escalabilidad en transacciones	1050	START	1745973038099	1745973038099
USER	Probar escalabilidad en transacciones	1052	START	1745973038103	1745973038103
USER	Probar escalabilidad en transacciones	1051	START	1745973038103	1745973038103
USER	Probar escalabilidad en transacciones	1056	START	1745973038103	1745973038103
REQUEST	999		EscalabilidadEnTransacc	1745973037756	1745973038106	OK	 
USER	Probar escalabilidad en transacciones	999	END	1745973037756	1745973038106
REQUEST	1000		EscalabilidadEnTransacc	1745973037772	1745973038109	OK	 
USER	Probar escalabilidad en transacciones	1000	END	1745973037772	1745973038109
USER	Probar escalabilidad en transacciones	1053	START	1745973038114	1745973038114
REQUEST	1002		EscalabilidadEnTransacc	1745973037773	1745973038117	OK	 
REQUEST	1001		EscalabilidadEnTransacc	1745973037772	1745973038117	OK	 
USER	Probar escalabilidad en transacciones	1002	END	1745973037773	1745973038118
USER	Probar escalabilidad en transacciones	1001	END	1745973037772	1745973038118
REQUEST	985		EscalabilidadEnTransacc	1745973037664	1745973038126	OK	 
USER	Probar escalabilidad en transacciones	985	END	1745973037663	1745973038127
REQUEST	984		EscalabilidadEnTransacc	1745973037659	1745973038128	OK	 
REQUEST	1003		EscalabilidadEnTransacc	1745973037789	1745973038128	OK	 
USER	Probar escalabilidad en transacciones	984	END	1745973037658	1745973038129
USER	Probar escalabilidad en transacciones	1003	END	1745973037788	1745973038129
USER	Probar escalabilidad en transacciones	1055	START	1745973038129	1745973038129
USER	Probar escalabilidad en transacciones	1054	START	1745973038129	1745973038129
USER	Probar escalabilidad en transacciones	1057	START	1745973038133	1745973038133
REQUEST	1005		EscalabilidadEnTransacc	1745973037793	1745973038136	OK	 
USER	Probar escalabilidad en transacciones	1005	END	1745973037793	1745973038136
REQUEST	1004		EscalabilidadEnTransacc	1745973037789	1745973038137	OK	 
USER	Probar escalabilidad en transacciones	1004	END	1745973037788	1745973038138
USER	Probar escalabilidad en transacciones	1059	START	1745973038145	1745973038145
USER	Probar escalabilidad en transacciones	1058	START	1745973038145	1745973038145
REQUEST	1006		EscalabilidadEnTransacc	1745973037804	1745973038151	OK	 
USER	Probar escalabilidad en transacciones	1006	END	1745973037803	1745973038152
USER	Probar escalabilidad en transacciones	1060	START	1745973038161	1745973038161
USER	Probar escalabilidad en transacciones	1061	START	1745973038163	1745973038163
USER	Probar escalabilidad en transacciones	1062	START	1745973038163	1745973038163
REQUEST	1007		EscalabilidadEnTransacc	1745973037804	1745973038170	OK	 
REQUEST	1009		EscalabilidadEnTransacc	1745973037823	1745973038170	OK	 
REQUEST	992		EscalabilidadEnTransacc	1745973037708	1745973038170	OK	 
USER	Probar escalabilidad en transacciones	1007	END	1745973037803	1745973038170
USER	Probar escalabilidad en transacciones	1009	END	1745973037823	1745973038170
USER	Probar escalabilidad en transacciones	992	END	1745973037708	1745973038172
REQUEST	1008		EscalabilidadEnTransacc	1745973037820	1745973038172	OK	 
USER	Probar escalabilidad en transacciones	1008	END	1745973037820	1745973038173
USER	Probar escalabilidad en transacciones	1063	START	1745973038177	1745973038177
REQUEST	990		EscalabilidadEnTransacc	1745973037693	1745973038182	OK	 
USER	Probar escalabilidad en transacciones	990	END	1745973037693	1745973038182
REQUEST	1010		EscalabilidadEnTransacc	1745973037823	1745973038183	OK	 
USER	Probar escalabilidad en transacciones	1010	END	1745973037823	1745973038184
REQUEST	1011		EscalabilidadEnTransacc	1745973037836	1745973038184	OK	 
USER	Probar escalabilidad en transacciones	1011	END	1745973037835	1745973038185
USER	Probar escalabilidad en transacciones	1065	START	1745973038194	1745973038194
USER	Probar escalabilidad en transacciones	1064	START	1745973038194	1745973038194
USER	Probar escalabilidad en transacciones	1066	START	1745973038194	1745973038194
REQUEST	1012		EscalabilidadEnTransacc	1745973037854	1745973038196	OK	 
USER	Probar escalabilidad en transacciones	1012	END	1745973037853	1745973038196
REQUEST	1013		EscalabilidadEnTransacc	1745973037853	1745973038196	OK	 
USER	Probar escalabilidad en transacciones	1013	END	1745973037853	1745973038197
REQUEST	1016		EscalabilidadEnTransacc	1745973037869	1745973038205	OK	 
REQUEST	1014		EscalabilidadEnTransacc	1745973037854	1745973038205	OK	 
USER	Probar escalabilidad en transacciones	1016	END	1745973037869	1745973038205
USER	Probar escalabilidad en transacciones	1014	END	1745973037853	1745973038205
USER	Probar escalabilidad en transacciones	1068	START	1745973038210	1745973038210
USER	Probar escalabilidad en transacciones	1067	START	1745973038210	1745973038210
USER	Probar escalabilidad en transacciones	1069	START	1745973038213	1745973038213
REQUEST	1017		EscalabilidadEnTransacc	1745973037873	1745973038214	OK	 
USER	Probar escalabilidad en transacciones	1017	END	1745973037873	1745973038215
REQUEST	972		EscalabilidadEnTransacc	1745973037573	1745973038218	OK	 
USER	Probar escalabilidad en transacciones	972	END	1745973037573	1745973038219
REQUEST	1015		EscalabilidadEnTransacc	1745973037869	1745973038225	OK	 
USER	Probar escalabilidad en transacciones	1015	END	1745973037869	1745973038226
USER	Probar escalabilidad en transacciones	1070	START	1745973038227	1745973038227
USER	Probar escalabilidad en transacciones	1071	START	1745973038227	1745973038227
REQUEST	1020		EscalabilidadEnTransacc	1745973037893	1745973038236	OK	 
USER	Probar escalabilidad en transacciones	1020	END	1745973037893	1745973038237
REQUEST	1019		EscalabilidadEnTransacc	1745973037891	1745973038238	OK	 
USER	Probar escalabilidad en transacciones	1019	END	1745973037891	1745973038238
USER	Probar escalabilidad en transacciones	1072	START	1745973038241	1745973038241
USER	Probar escalabilidad en transacciones	1073	START	1745973038243	1745973038243
USER	Probar escalabilidad en transacciones	1074	START	1745973038243	1745973038243
